"","MSFT.Open","MSFT.High","MSFT.Low","MSFT.Close","MSFT.Volume","MSFT.Adjusted"
"464",108.269996643066,108.559997558594,99.3499984741211,103.069999694824,150780100,96.9540939331055
"465",104.790000915527,111.330001831055,104.580001831055,110.889999389648,170038000,104.310081481934
"466",113,113.419998168945,104.300003051758,104.819999694824,174082100,98.6002883911133
"467",104.800003051758,111.269996643066,103.889999389648,106.029998779297,197742900,99.7384490966797
"468",105.410003662109,106.879997253418,97.4599990844727,98.2300033569336,356051000,92.4013290405273
"469",97.6800003051758,102.410003662109,93.9599990844727,100.389999389648,183264800,94.4331207275391
"470",101.290000915527,102.51000213623,97.1999969482422,101.930000305176,155142800,95.8817367553711
"471",101.639999389648,104.879997253418,100.980003356934,102.800003051758,157833100,96.7001419067383
"472",101.900001525879,107.900001525879,101.26000213623,107.709999084473,155699200,101.318778991699
"473",106.75,107.879997253418,104.860000610352,107.169998168945,112636000,100.810821533203
"474",106.26000213623,106.480003356934,102.169998168945,102.779998779297,201611200,96.6813201904297
"475",102.870002746582,107.269996643066,102.769996643066,105.669998168945,130472100,99.3998260498047
"476",106.199996948242,108.300003051758,104.970001220703,108.220001220703,110757200,101.798522949219
"477",107.790000915527,111.199996948242,106.290000915527,110.970001220703,96472600,104.831130981445
"478",111.76000213623,113.23999786377,110.879997253418,112.529998779297,119359500,106.304847717285
"479",113.019996643066,113.25,108.800003051758,110.51000213623,111990700,104.396591186523
"480",110.98999786377,117.25,110.980003356934,115.910003662109,173582600,109.49787902832
"481",116.169998168945,120.819999694824,116.050003051758,117.050003051758,160388500,110.574798583984
"482",116.559997558594,118.709999084473,115.519996643066,117.940002441406,119632800,111.415557861328
"483",118.949996948242,120.430000305176,118.099998474121,119.889999389648,99731100,113.257675170898
"484",119.809997558594,120.980003356934,118.580001831055,120.949996948242,83159600,114.259048461914
"485",120.940002441406,123.519996643066,120.099998474121,123.370002746582,77156300,116.545188903809
"486",122.620002746582,131.369995117188,122.569999694824,129.889999389648,132620000,122.704460144043
"487",129.899993896484,130.699996948242,125.519996643066,128.899993896484,119573700,121.769233703613
"488",126.389999389648,128.559997558594,123.569999694824,127.129997253418,146827400,120.097175598145
"489",124.110000610352,130.460006713867,123.040000915527,128.070007324219,139816600,121.433006286621
"490",126.519996643066,128.240005493164,124.73999786377,126.23999786377,92123900,119.697822570801
"491",126.980003356934,128,123.319999694824,123.680000305176,89367900,117.270523071289
"492",123.849998474121,132.25,119.01000213623,131.399993896484,147636900,124.590431213379
"493",132.399993896484,134.240005493164,130.710006713867,132.449996948242,102505800,125.586013793945
"494",132.630004882812,137.729995727539,132.529998779297,136.970001220703,133967200,129.871734619141
"495",137,138.399993896484,132.729995727539,133.960006713867,124214400,127.017776489258
"496",136.630004882812,137.740005493164,134.970001220703,137.059997558594,69621700,129.957107543945
"497",136.399993896484,139.220001220703,135.369995117188,138.899993896484,102201900,131.701751708984
"498",139.440002441406,140.669998168945,134.669998168945,136.619995117188,138962800,129.539947509766
"499",137.410003662109,141.679992675781,137.330001831055,141.339996337891,101242300,134.01530456543
"500",141.5,141.509994506836,135.080001831055,136.899993896484,143400300,129.805404663086
"501",133.300003051758,139.380004882812,130.779998779297,137.710006713867,159824000,130.573440551758
"502",137.070007324219,138.800003051758,132.25,136.130004882812,130689700,129.505126953125
"503",137.850006103516,139.490005493164,132.800003051758,133.389999389648,117702400,126.898498535156
"504",134.990005493164,139.179992675781,133.550003051758,137.860000610352,104916800,131.150909423828
"505",136.610000610352,140.380004882812,135.699996948242,139.100006103516,83791500,132.330596923828
"506",139.589996337891,139.75,134.509994506836,137.320007324219,129776500,130.637222290039
"507",135.830001831055,142.369995117188,135.660003662109,139.440002441406,133467100,132.654083251953
"508",139.229995727539,140.690002441406,136.029998779297,137.729995727539,108228800,131.027252197266
"509",138.050003051758,140.25,133.220001220703,138.119995117188,116299800,131.398239135742
"510",137.139999389648,141.029998779297,135.619995117188,139.679992675781,103704700,132.882369995117
"511",139.690002441406,141.789993286133,136.559997558594,137.410003662109,107485700,130.72282409668
"512",138.449996948242,141.139999389648,135.610000610352,140.729995727539,140342800,133.881271362305
"513",144.399993896484,145.669998168945,142.649993896484,143.720001220703,132099700,136.725738525391
"514",144.830001831055,145.990005493164,143.199996948242,145.960006713867,86257400,138.856781005859
"515",145.339996337891,149.990005493164,144.729995727539,149.970001220703,93138900,142.671585083008
"516",150.070007324219,151.330001831055,148.460006713867,149.589996337891,105644400,142.794311523438
"517",150,152.5,149.919998168945,151.380004882812,74202700,144.503067016602
"518",151.809997558594,151.869995117188,146.649993896484,151.75,103331700,144.856185913086
"519",151.070007324219,154.889999389648,150.330001831055,154.529998779297,100477600,147.509887695312
"520",155.110000610352,158.490005493164,153.75,157.410003662109,152135400,150.25910949707
"521",158.119995117188,159.550003051758,157.119995117188,158.960006713867,59640800,151.738693237305
"522",158.990005493164,160.729995727539,156.449996948242,158.619995117188,78456100,151.414154052734
"523",157.080001831055,163.220001220703,156.509994506836,161.339996337891,112305200,154.010559082031
"524",161.759994506836,167.470001220703,161.259994506836,167.100006103516,124758900,159.508880615234
"525",166.679992675781,168.190002441406,164.449996948242,165.039993286133,98254900,157.54248046875
"526",161.149993896484,174.050003051758,160.199996948242,170.229995727539,179472700,162.496704101562
"527",170.429992675781,185.630004882812,170.399993896484,183.889999389648,167007100,175.536163330078
"528",183.580001831055,190.699996948242,181.850006103516,185.350006103516,194512400,176.929840087891
"529",185.610000610352,188.179992675781,177.25,178.589996337891,143224700,170.94255065918
"530",167.770004272461,174.839996337891,152,162.009994506836,382778100,155.072494506836
"531",165.309997558594,175,156,161.570007324219,313160600,154.651397705078
"532",151,161.910003662109,138.580001831055,158.830001831055,378099100,152.028701782227
"533",140,150.149993896484,135,137.350006103516,421347800,131.468536376953
"534",137.009994506836,156.660003662109,132.520004272461,149.699996948242,358740500,143.289642333984
